cik,filing_date,form,year,quarter,month,asset_retirement_attention,business_combinations_attention,cash_attention,collaborative_arrangements_attention,commitments_and_contingencies_attention,compensation_attention,consolidation_attention,debt_attention,deferred_revenue_attention,derivatives_and_hedging_attention,equity_attention,fair_value_attention,financial_services_attention,goodwill_and_intangibles_attention,insurance_attention,inventory_attention,investment_attention,leases_attention,liabilities_attention,oil_and_gas_attention,other_assets_attention,pension_and_post_employment_attention,PPE_attention,real_estate_attention,receivables_attention,related_party_attention,research_and_development_attention,restructuring_attention,revenue_attention,tax_attention,transfers_and_servicing_attention,warranties_and_guarantees_attention,asset_retirement_sentiment,business_combinations_sentiment,cash_sentiment,collaborative_arrangements_sentiment,commitments_and_contingencies_sentiment,compensation_sentiment,consolidation_sentiment,debt_sentiment,deferred_revenue_sentiment,derivatives_and_hedging_sentiment,equity_sentiment,fair_value_sentiment,financial_services_sentiment,goodwill_and_intangibles_sentiment,insurance_sentiment,inventory_sentiment,investment_sentiment,leases_sentiment,liabilities_sentiment,oil_and_gas_sentiment,other_assets_sentiment,pension_and_post_employment_sentiment,PPE_sentiment,real_estate_sentiment,receivables_sentiment,related_party_sentiment,research_and_development_sentiment,restructuring_sentiment,revenue_sentiment,tax_sentiment,transfers_and_servicing_sentiment,warranties_and_guarantees_sentiment
0000026285,1994-10-03,10-K,1994,QTR4,10,0.0,0.0029655990510083037,0.0,0.0005931198102016608,0.02431791221826809,0.011269276393831554,0.0,0.00830367734282325,0.0017793594306049821,0.0,0.00830367734282325,0.0,0.0,0.0011862396204033216,0.0,0.0,0.005338078291814947,0.004744958481613286,0.002372479240806643,0.0005931198102016608,0.0,0.008896797153024912,0.0011862396204033216,0.0011862396204033216,0.0,0.005338078291814947,0.0005931198102016608,0.013048635824436536,0.0005931198102016608,0.004744958481613286,0.0,0.0,0.0,0.0,0.0,0.0,-0.17073170731707318,0.21052631578947367,0.0,0.0,-0.3333333333333333,0.0,0.14285714285714285,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,1.0,-0.125,0.0,0.0
0000703482,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000731336,1994-11-10,10-Q,1994,QTR4,11,0.0,0.000999000999000999,0.000999000999000999,0.003996003996003996,0.04395604395604396,0.0,0.0,0.0,0.0,0.0,0.002997002997002997,0.0,0.0,0.029970029970029972,0.0,0.0,0.00999000999000999,0.000999000999000999,0.0,0.0,0.0,0.0,0.0,0.0,0.000999000999000999,0.001998001998001998,0.000999000999000999,0.0,0.000999000999000999,0.0,0.0,0.002997002997002997,0.0,0.0,0.0,0.5,-0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0000706166,1994-10-25,10-Q,1994,QTR4,10,0.0,0.0,0.0,0.0,0.020833333333333332,0.010416666666666666,0.0,0.041666666666666664,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.010416666666666666,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0000831001,1994-11-14,10-Q,1994,QTR4,11,0.0,0.010676156583629894,0.0,0.0,0.042704626334519574,0.030249110320284697,0.0017793594306049821,0.026690391459074734,0.0,0.0,0.0071174377224199285,0.0,0.0,0.0,0.0017793594306049821,0.0,0.019572953736654804,0.0,0.0,0.0,0.0,0.008896797153024912,0.0,0.0,0.005338078291814947,0.0035587188612099642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,-0.08333333333333333,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000106752,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.014218009478672985,0.014218009478672985,0.0,0.0947867298578199,0.0,0.0,0.061611374407582936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004739336492890996,0.0,0.0,0.009478672985781991,0.009478672985781991,0.0,0.0,0.0,0.0,0.004739336492890996,0.0,0.009478672985781991,0.0,0.014218009478672985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,0.0
0000777201,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0030864197530864196,0.0,0.0,0.046296296296296294,0.0,0.0,0.015432098765432098,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.015432098765432098,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0030864197530864196,0.0,0.0030864197530864196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0000763907,1994-11-10,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000037032,1994-11-07,10-Q,1994,QTR4,11,0.0,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015267175572519083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000025232,1994-11-10,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000092232,1994-11-10,10-Q,1994,QTR4,11,0.004807692307692308,0.0,0.0,0.0,0.03365384615384615,0.0,0.004807692307692308,0.019230769230769232,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004807692307692308,0.0,0.0,0.0,0.0,0.004807692307692308,0.019230769230769232,0.004807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0
0000766769,1994-11-10,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.010309278350515464,0.0,0.0,0.020618556701030927,0.0,0.0,0.010309278350515464,0.0,0.0,0.020618556701030927,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
0000069598,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.0,0.011299435028248588,0.0,0.0,0.0,0.0,0.022598870056497175,0.0,0.0,0.0,0.0,0.0,0.011299435028248588,0.0,0.0,0.0,0.0,0.0,0.005649717514124294,0.0,0.0,0.0,0.0,0.02824858757062147,0.0,0.011299435028248588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0
0000714154,1994-10-28,10-Q,1994,QTR4,10,0.0,0.0,0.0,0.0,0.05144193296960249,0.001558846453624318,0.0,0.0171473109898675,0.0,0.0,0.000779423226812159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000779423226812159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045454545454545456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0000765506,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.04827586206896552,0.006896551724137931,0.0,0.013793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.0,0.0,0.0,0.013793103448275862,0.006896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42857142857142855,1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,0.0,0.0,0.0
0000050493,1994-12-21,10-K,1994,QTR4,12,0.0,0.0,0.0,0.0,0.015822784810126583,0.0379746835443038,0.0,0.012658227848101266,0.0015822784810126582,0.0,0.020569620253164556,0.0031645569620253164,0.0,0.0,0.0,0.0031645569620253164,0.0015822784810126582,0.012658227848101266,0.0,0.0,0.0,0.0031645569620253164,0.012658227848101266,0.007911392405063292,0.0015822784810126582,0.0015822784810126582,0.0,0.0,0.0015822784810126582,0.00949367088607595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000018169,1994-11-21,10-Q,1994,QTR4,11,0.0,0.017391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0
0000007536,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0056179775280898875,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000026076,1994-12-23,10-K,1994,QTR4,12,0.0,0.005063291139240506,0.0,0.0,0.017721518987341773,0.012658227848101266,0.0,0.010126582278481013,0.005063291139240506,0.002531645569620253,0.007594936708860759,0.0,0.0,0.0,0.0,0.0,0.09873417721518987,0.017721518987341773,0.0,0.0,0.0,0.007594936708860759,0.012658227848101266,0.0,0.0,0.005063291139240506,0.005063291139240506,0.002531645569620253,0.002531645569620253,0.005063291139240506,0.0,0.0,0.0,0.5,0.0,0.0,-0.2857142857142857,0.8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0000708823,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.008403361344537815,0.04201680672268908,0.0,0.0,0.03361344537815126,0.0,0.0,0.025210084033613446,0.0,0.0,0.004201680672268907,0.0,0.004201680672268907,0.09243697478991597,0.0,0.004201680672268907,0.0,0.0,0.0,0.004201680672268907,0.0,0.0,0.0,0.01680672268907563,0.012605042016806723,0.0,0.008403361344537815,0.0,0.004201680672268907,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.3333333333333333,0.0,0.0,0.0,0.0
0000102993,1994-11-14,10-Q,1994,QTR4,11,0.0,0.00816326530612245,0.0,0.0,0.00816326530612245,0.02857142857142857,0.0,0.02040816326530612,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004081632653061225,0.0,0.0,0.0,0.004081632653061225,0.0,0.0,0.0,0.0,0.0,0.004081632653061225,0.004081632653061225,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0000773652,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.029239766081871343,0.0,0.0,0.08771929824561403,0.0,0.04678362573099415,0.011695906432748537,0.0,0.0,0.0,0.0,0.0,0.005847953216374269,0.023391812865497075,0.0,0.0,0.0,0.0,0.0,0.0,0.005847953216374269,0.0,0.0,0.0,0.011695906432748537,0.0,0.0,0.005847953216374269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666666666667,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000813897,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0,0.00909090909090909,0.0,0.0,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.0,0.0,0.02727272727272727,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
0000916863,1994-10-31,10-Q,1994,QTR4,10,0.014492753623188406,0.014492753623188406,0.0,0.0,0.014492753623188406,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000054502,1994-11-14,10-Q,1994,QTR4,11,0.0,0.006578947368421052,0.0,0.0,0.039473684210526314,0.013157894736842105,0.0,0.013157894736842105,0.0,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006578947368421052,0.0,0.0,0.013157894736842105,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,1.0,0.0,0.0
0000078716,1994-11-23,10-K,1994,QTR4,11,0.0,0.0,0.0016207455429497568,0.0,0.0016207455429497568,0.03727714748784441,0.0,0.017828200972447326,0.008103727714748784,0.0032414910858995136,0.011345218800648298,0.0016207455429497568,0.0,0.0016207455429497568,0.0,0.0,0.0016207455429497568,0.0,0.0,0.0,0.0,0.004862236628849271,0.004862236628849271,0.0016207455429497568,0.0016207455429497568,0.0,0.006482982171799027,0.006482982171799027,0.0032414910858995136,0.004862236628849271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,0.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
0000019411,1994-12-13,10-K,1994,QTR4,12,0.0,0.0030845157310302285,0.0,0.0,0.016656384947563233,0.0215916101172116,0.0006169031462060457,0.006169031462060457,0.0,0.0,0.008019740900678593,0.0,0.0,0.0012338062924120913,0.0,0.0,0.001850709438618137,0.005552128315854411,0.0024676125848241827,0.0,0.0,0.001850709438618137,0.004935225169648365,0.0,0.0006169031462060457,0.0024676125848241827,0.0,0.00431832202344232,0.0024676125848241827,0.005552128315854411,0.0,0.0012338062924120913,0.0,0.2,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,-1.0,0.0,0.0,-0.2857142857142857,0.0,-0.2222222222222222,0.0,0.0
0000046601,1994-10-13,10-Q,1994,QTR4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012396694214876033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004132231404958678,0.0,0.0,0.0,0.0,0.004132231404958678,0.004132231404958678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000723254,1994-10-14,10-Q,1994,QTR4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000320321,1994-11-08,10-Q,1994,QTR4,11,0.0,0.006269592476489028,0.0,0.0,0.006269592476489028,0.01567398119122257,0.0,0.02821316614420063,0.0,0.0,0.009404388714733543,0.0,0.0,0.0,0.0,0.0,0.0219435736677116,0.003134796238244514,0.0,0.003134796238244514,0.0,0.0,0.006269592476489028,0.0,0.0,0.0,0.0,0.003134796238244514,0.0,0.003134796238244514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
0000008462,1994-11-09,10-Q,1994,QTR4,11,0.0,0.0010362694300518134,0.0,0.0,0.04766839378238342,0.0062176165803108805,0.0,0.029015544041450778,0.0,0.0,0.0031088082901554403,0.0010362694300518134,0.0,0.002072538860103627,0.0,0.0,0.002072538860103627,0.0,0.0,0.0,0.0,0.0010362694300518134,0.0010362694300518134,0.0,0.0,0.0,0.0,0.0,0.0010362694300518134,0.0010362694300518134,0.0,0.0031088082901554403,0.0,1.0,0.0,0.0,-0.021739130434782608,0.16666666666666666,0.0,-0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000080424,1994-11-10,10-Q,1994,QTR4,11,0.0,0.00904977375565611,0.0,0.0,0.004524886877828055,0.14479638009049775,0.0,0.0,0.00904977375565611,0.004524886877828055,0.07239819004524888,0.0,0.0,0.0,0.0,0.0,0.004524886877828055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03167420814479638,0.004524886877828055,0.0,0.0,0.004524886877828055,0.0,1.0,0.0,0.0,0.0,0.9375,0.0,0.0,1.0,1.0,0.6875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.0,0.0,0.0,1.0
0000785959,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0,0.014925373134328358,0.0,0.03731343283582089,0.0,0.007462686567164179,0.007462686567164179,0.0,0.0,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,0.0,0.0,0.0,0.0,0.007462686567164179,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
0000351708,1994-11-10,10-Q,1994,QTR4,11,0.0,0.0,0.007692307692307693,0.0,0.007692307692307693,0.007692307692307693,0.015384615384615385,0.046153846153846156,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.03076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.0,0.023076923076923078,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0
0000100885,1994-11-09,10-Q,1994,QTR4,11,0.0,0.017857142857142856,0.0,0.0,0.03125,0.03571428571428571,0.0,0.008928571428571428,0.0,0.008928571428571428,0.03125,0.0,0.0,0.0,0.0,0.0,0.013392857142857142,0.0,0.004464285714285714,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5714285714285714,0.875,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000842635,1994-11-10,10-Q,1994,QTR4,11,0.0,0.0,0.0064516129032258064,0.0,0.025806451612903226,0.012903225806451613,0.0064516129032258064,0.0,0.0,0.0,0.05161290322580645,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0064516129032258064,0.012903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
0000783425,1994-11-14,10-Q,1994,QTR4,11,0.0,0.0,0.0,0.0,0.007352941176470588,0.08088235294117647,0.0,0.007352941176470588,0.0,0.0,0.03676470588235294,0.0,0.0,0.0,0.0,0.0,0.007352941176470588,0.0,0.0,0.0,0.0,0.0,0.007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0000896842,1994-12-12,10-Q,1994,QTR4,12,0.0,0.006622516556291391,0.0,0.0,0.006622516556291391,0.013245033112582781,0.0,0.013245033112582781,0.0,0.0,0.039735099337748346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0.0,0.0,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.019867549668874173,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000085704,1994-12-22,10-K,1994,QTR4,12,0.0,0.0,0.0017605633802816902,0.0,0.02112676056338028,0.03345070422535211,0.0,0.007042253521126761,0.0,0.0,0.017605633802816902,0.0017605633802816902,0.0,0.0017605633802816902,0.0,0.0,0.01584507042253521,0.007042253521126761,0.0,0.0,0.0,0.0017605633802816902,0.01232394366197183,0.0017605633802816902,0.0,0.0,0.0,0.007042253521126761,0.0,0.008802816901408451,0.0,0.0017605633802816902,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0
